Gene,NM_ID,S0_Ms1-10,S0_Ms1-7,S0_Ms1-8,S0_Ms1-9,S0_Ms1-5,S2_Ms2-4,S2_Ms2-6,S2_Ms2-8,S2_Ms2-10,S2_Ms2-7,S5_Ms3-4,S5_Ms3-3,S5_Ms3-7,S5_Ms3-8,S5_Ms3-10,S8_Ms4-1,S8_Ms4-2,S8_Ms4-3,S8_Ms4-4,S8_Ms4-6,S12_Ms5-1,S12_Ms5-2,S12_Ms5-3,S12_Ms5-4,S12_Ms5-5,S16_Ms6-1,S16_Ms6-2,S16_Ms6-4,S16_Ms6-5,S16_Ms6-6,T0_Ms1-10,T0_Ms1-7,T0_Ms1-8,T0_Ms1-9,T0_Ms1-5,T2_Ms2-4,T2_Ms2-6,T2_Ms2-8,T2_Ms2-10,T2_Ms2-7,T5_Ms3-4,T5_Ms3-8,T5_Ms3-10,T5_Ms3-7,T5_Ms3-3,T8_Ms4-1,T8_Ms4-2,T8_Ms4-3,T8_Ms4-4,T8_Ms4-6,T12_Ms5-1,T12_Ms5-2,T12_Ms5-3,T12_Ms5-4,T12_Ms5-5,T16_Ms6-1,T16_Ms6-2,T16_Ms6-4,T16_Ms6-5,T16_Ms6-6,L0_Ms1-10,L0_Ms1-7,L0_Ms1-8,L0_Ms1-9,L0_Ms1-5,L2_Ms2-4,L2_Ms2-6,L2_Ms2-8,L2_Ms2-10,L2_Ms2-7,L5_Ms3-4,L5_Ms3-3,L5_Ms3-7,L5_Ms3-8,L5_Ms3-10,L8_Ms4-1,L8_Ms4-2,L8_Ms4-4,L8_Ms4-6,L8_Ms4-3,L12_Ms5-1,L12_Ms5-2,L12_Ms5-3,L12_Ms5-4,L12_Ms5-5,L16_Ms6-1,L16_Ms6-2,L16_Ms6-4,L16_Ms6-5,L16_Ms6-6,B0_Ms1-10,B0_Ms1-7,B0_Ms1-9,B0_Ms1-5,B0_Ms1-8,B2_Ms2-4,B2_Ms2-6,B2_Ms2-10,B2_Ms2-7,B2_Ms2-8,B5_Ms3-4,B5_Ms3-8,B5_Ms3-7,B5_Ms3-3,B5_Ms3-10,B8_Ms4-2,B8_Ms4-1,B8_Ms4-3,B8_Ms4-4,B8_Ms4-6,B12_Ms5-1,B12_Ms5-2,B12_Ms5-4,B12_Ms5-5,B12_Ms5-3,B16_Ms6-1,B16_Ms6-2,B16_Ms6-5,B16_Ms6-6,B16_Ms6-4
Csf1r,NM_001037859.2,12.45002555,12.06558106,12.33111568,12.39359693,12.65874481,13.51305889,13.32148705,13.18181225,13.53523892,14.39896542,13.18081826,13.46253295,13.62951942,13.40955005,13.146295,10.25953143,11.08409085,10.44582187,10.24460169,10.30422581,11.78110968,11.56527348,12.56769469,11.9772513,11.7424905,12.72250445,12.29128583,12.5391879,12.40821562,12.29085691,8.249682357,6.618532334,9.121740712,8.836239756,7.810443104,7.001689668,7.306244009,8.133193599,6.862327401,9.01828365,7.864000378,8.197904697,8.128973835,6.575161033,7.866475303,8.976564123,7.038809274,10.07985808,9.052649557,8.133399125,7.839518753,8.047287536,8.772578508,8.368811992,8.270528942,9.470557201,9.530640427,7.592008461,8.215096121,9.482767629,10.85982205,11.14843845,11.25843648,10.59010046,11.08547246,11.91314747,12.14863546,11.77746903,11.8516983,12.26990101,11.55088624,11.34728363,11.62928831,11.93627354,11.6706297,11.72778434,10.84978039,11.19829156,11.51437873,11.72019295,10.97475156,11.26326333,11.16325971,10.90118368,11.30229049,11.68151076,11.39055054,10.97800967,10.99933767,10.60314413,10.33170074,10.45010806,10.69821848,10.61171646,10.46906177,10.92606615,10.94457298,10.31344994,11.17717035,10.77803605,10.01644618,10.10832843,10.22789266,10.04263066,10.24060055,10.59269996,11.07036249,11.24380473,11.37839241,11.00709737,11.08610304,10.90920306,11.16180582,11.27176648,11.01019239,10.33924875,10.41220992,10.19102219,10.1089687,10.09418328
Csf2,NM_009969.4,4.126807703,4.098453246,4.60940039,4.258518925,4.241840184,5.326609251,5.134631671,5.013908845,4.49057013,4.769242795,4.69265037,4.417515003,4.292045492,4.677508242,4.425593578,4.112700133,3.583759754,2.857980995,3.107687869,3.184280294,3.869871406,4.450881315,5.409051439,5.012568674,3.234194723,4.253989266,4.539779192,4.532940288,3.427606173,4.458119481,3.427606173,3.192194165,3.493134922,2.13422094,2.070389328,3.217230716,3.548436625,3.659924558,2.443606651,3.35473424,3.725741157,3.229587923,4.441616269,3.730096466,4.665051614,4.599317794,3.555816155,3.790772038,4.496334513,2.825785627,3.703765179,3.152183419,3.349082146,3.008988783,2.40053793,4.0721058,2.646162657,3.078951341,3.244887059,3.896271849,4.260025656,4.72628629,4.388189537,3.913607512,4.083213368,5.508428653,5.67468662,5.106013238,4.560714954,4.712045449,5.640678764,4.335569006,4.730096466,4.905928478,4.998195503,5.244506551,4.531693361,5.12763328,4.765004246,5.243745235,4.109360559,5.15704371,4.906890596,4.809928866,3.912649865,4.647890091,4.867896464,4.255500733,4.596338864,5.003152449,4.436961338,3.368768349,2.987320866,4.267535798,2.916476644,4.898208353,4.971313624,3.805292456,4.458775699,4.524815928,4.215678597,3.124328135,3.854993017,4.845490051,5.14363831,5.215678597,6.868760834,5.590362488,5.456477629,5.160274831,5.554588852,4.847495884,3.675815931,4.824767853,3.827819025,5.174326515,3.50589093,3.08236197,3.922197848,2.952333566
Csf2rb,NM_007780.4,9.446711137,9.078337639,9.357771911,8.913158694,9.538867916,10.51433928,11.39219934,10.13981991,10.02365734,10.74193882,10.12454785,10.17717035,10.31899464,9.986211811,10.42068661,8.257104934,8.410620946,8.024918018,7.463524373,7.715206994,8.747051663,8.593615213,9.550362015,9.228361765,9.070255142,9.31476449,9.327485279,9.504838846,9.139295533,9.35985935,6.096135325,4.947198584,7.485507332,6.6114675,5.693486957,5.473786912,5.300489844,5.690696444,4.675251386,6.792725233,5.943686952,6.229780167,7.012456936,5.373648211,6.170726276,6.478162893,5.204766751,8.427606173,7.486875235,5.634012356,5.665335917,5.523875551,6.376429311,5.898933872,6.066950244,7.141187525,7.489767697,5.220716892,5.886550147,6.984133595,9.911436931,10.09444722,10.15791531,9.720996624,10.20974577,10.80496186,11.33131446,10.7500286,10.42236968,11.18979368,10.72476963,10.50532528,10.70407655,11.05837062,11.14951215,10.61677855,10.05408874,10.32717087,10.4523957,10.9015382,10.29667536,10.60701585,10.51924309,10.18161196,10.54197746,10.91219326,10.44802336,9.84766813,10.1585592,9.669983425,9.779702942,9.508844572,9.683222729,10.07046983,9.483070058,9.989919537,10.23481743,10.14551188,10.24609926,10.17516278,9.539740426,9.472447154,9.739729988,9.715773278,10.46052757,10.51469433,11.58389135,11.02499418,10.87440508,10.91807312,10.73463342,10.43038982,10.21187613,10.11891512,10.00521751,9.898858314,9.325507845,8.883406986,9.107452492,9.200849575
Csf3,NM_009971.1,4.307428525,3.735522177,5.001802243,3.580145484,4.634012356,4.57167681,4.582556003,4.888499736,4.397118409,4.617063344,3.628773595,4.224966365,3.385431037,3.676944359,3.87282876,4.112700133,3.320484678,3.360364277,3.021479727,3.014355293,5.455162801,5.03562391,5.713970692,5.427606173,5.693765712,4.138323004,4.395748328,4.599912842,3.913607512,4.811984719,3.204766751,4.099295204,3.493134922,2.720278465,3.57167681,3.632268215,2.622930351,2.137503524,1.117695043,2.64385619,3.289834465,3.608809243,5.563768278,2.89917563,4.480265122,3.698218478,3.488000771,4.250203656,2.948600847,3.049630768,3.979110755,3.386810946,3.196921734,2.09085343,2.869871406,4.008092421,2.646162657,1.316145742,2.313245852,3.283921772,4.260025656,3.989139007,3.195347598,2.914564523,3.635754391,4.786073552,5.06436554,4.04701482,2.897240426,4.531693361,4.131754091,4.154615611,3.867896464,3.44625623,3.882643049,5.981624361,3.772941338,3.827819025,4.18030702,3.948600847,4.389566812,4.050501697,3.705977902,3.377123749,3.671293372,4.7473874,4.789729251,4.062639828,4.683696454,4.681449265,6.579843886,6.636044526,6.260402093,6.986183363,6.37521324,5.715618859,5.883865155,6.101187815,5.967629753,5.081083929,5.888012585,6.144658243,6.114158769,6.776103988,6.384567923,7.607774152,9.319401167,8.253327501,8.47893137,8.160224401,7.821518897,6.798569004,6.762747442,6.879460723,6.351380981,7.261812858,6.312701473,5.837438715,5.976592762,6.068455852
Csf3r,NM_001252651.1,8.720141633,7.723012396,8.12531014,8.345981766,8.586239322,9.884704752,10.34071803,9.855273403,9.564473441,10.11620098,8.229587923,8.262752602,8.211839636,8.160526958,8.328315892,7.899659026,8.131136719,7.438292852,6.957218149,7.363521544,8.505017556,8.300306796,9.042644337,8.845333228,8.718019065,8.762647796,8.153197331,8.596040633,7.994579724,8.259931531,4.478324711,3.514753498,5.204375511,5.345183447,3.943921327,3.368768349,3.885574364,3.305970521,3.368768349,5.251340383,4.202417722,4.493134922,4.746312766,3.817623258,3.927896454,4.698774109,4.225737653,6.217230716,5.418527302,3.885574364,4.9795681,4.108524457,4.981852653,4.593951284,4.372952098,5.974988112,5.848497755,3.7473874,4.581351247,5.704041955,6.982423227,6.613826291,6.654922391,6.315783575,7.034303768,8.010891706,8.276031325,7.921781443,6.9564052,7.946613905,7.865918815,7.486312138,7.023033519,7.665620164,7.829151886,11.32323495,7.138630189,10.2567748,9.888606278,10.28338937,7.578410433,7.888804121,7.640895629,7.302867361,8.950264267,8.462788534,7.769639521,7.137810883,7.56208975,7.038809274,10.85754563,10.7235415,10.84124197,11.38028789,10.76854826,11.31667751,11.43942575,10.78501919,11.92442655,11.64774622,9.468216732,9.501677982,9.623515741,9.535411474,9.878847931,12.04441461,12.99663943,12.92277207,12.51183664,12.38796614,11.90566153,11.76708782,11.77245892,12.17032256,11.60915565,10.22146629,10.27350423,9.867139715,9.976635719,10.39725749
Cspg4,NM_139001.2,3.9202933,4.321206567,5.069100632,3.843983844,5.489928219,6.126394738,6.067595697,5.129283017,5.13422094,5.732811872,5.075960413,4.504620392,5.339493738,4.677508242,4.609991295,3.557042415,3.500802053,2.272023189,1.344828497,2.599317794,4.076388069,4.324810603,4.906409617,3.012568674,2.819668183,4.360364277,4.234961095,4.047887329,4.354028938,4.375734539,5.664767255,5.236492618,5.841721581,5.421223299,5.806066226,5.747924416,5.824258697,5.836429131,5.229203358,5.66106548,5.577126661,5.43162296,5.601993581,4.817111573,5.605849867,5.315421316,4.681449265,4.9202933,4.863442934,5.172327492,4.813524689,4.94673086,4.782408565,5.261530815,5.176322773,5.381629467,5.474436043,5.418189948,4.875288598,5.588564737,5.053545818,6.652343079,4.558267634,5.806839582,3.176322773,4.786073552,6.904002316,5.416501993,5.013015536,4.209453366,5.289096702,4.418189948,6.052241981,5.838699702,4.689858236,6.849498932,3.3950628,4.297191417,7.267723052,5.189429246,7.703211467,5.873074932,5.027242536,3.64038956,4.211790976,5.425593578,7.062855655,7.809800278,5.988684687,5.48864354,5.311430456,3.828834649,4.102658131,3.851998837,3.3305584,5.206721357,5.343407822,3.516015147,4.845490051,4.436961338,3.385431037,3.861955364,3.217230716,2.845991771,3.683696454,4.537296067,5.961854808,5.175524601,3.456806149,5.690696444,6.255123015,4.940636607,3.897240426,4.124328135,4.734438666,5.697940583,5.090430042,4.08236197,4.543495883,3.690417096
Ctla4,NM_009843.3,7.102973004,7.118422024,7.728532789,6.887890772,6.969818186,7.014801602,6.80464733,6.838447593,7.029452886,6.330020516,6.256444596,6.032100843,6.166715445,5.77267747,6.156234798,4.5987225,5.057450272,4.732811872,4.446917865,4.224194664,6.491532462,5.11353382,7.204179852,6.712870868,6.34269696,7.211401637,6.5905122,6.695297901,6.613678979,6.417683769,5.046578367,3.892391026,6.034303768,5.22342255,3.943921327,3.570462931,3.388189537,3.135863165,2.704871964,3.432959407,2.372952098,2.908812908,3.998195503,3.63691458,4.108524457,4.184280294,4.796493929,6.661350569,4.708187236,3.049630768,4.500164679,4.018812186,4.642701572,4.091699834,3.909773104,5.796753477,5.784242222,3.7473874,3.244887059,5.078951341,8.736740155,8.287065907,8.923357201,8.59812696,8.692022611,7.987548259,8.191651474,8.203788453,8.482485305,8.596227035,8.596189756,8.877284134,8.368288186,8.09027124,8.192588722,8.229539858,8.668707738,9.358717126,8.486633935,8.837691,8.818006902,9.185668359,9.131728372,8.651087579,8.595891494,8.846367946,8.427229025,8.425131962,8.820338544,8.820849085,5.244125943,4.761817143,4.489928219,4.852498299,4.578938713,4.965322548,6.013238915,4.593951284,5.080231272,4.829342194,3.215678597,3.861955364,3.63343121,4.752213368,3.683696454,5.537296067,7.049304033,6.092968509,5.778471434,6.077670274,6.255123015,5.188638295,5.260402093,5.372603915,5.73470962,6.081297014,4.827310944,4.541638734,3.543495883,5.275007047
Ctsg,NM_007800.1,4.920769673,5.137913322,4.697106574,4.650764559,6.21916852,4.57167681,4.582556003,4.335569006,6.699745948,4.447579197,9.692458584,8.269033146,8.440578524,9.365228849,9.024364009,11.18471421,8.51672434,9.74303355,9.386918696,9.577032221,9.412802691,9.169474089,9.461090583,9.148578266,9.906620065,8.603069929,9.133424814,9.185098423,8.637240715,8.842978832,1.207892852,2.192194165,3.204766751,2.456806149,2.942983598,2.046141782,2.622930351,2.456806149,1.117695043,2.185866545,2.786596362,2.493134922,2.675815931,1.316145742,2.341985747,2.375734539,2.266036894,6.000450772,4.003602237,2.700439718,2.456806149,2.386810946,2.935459748,1.922197848,2.700439718,2.869871406,2.646162657,1.316145742,1.438292852,2.003602237,4.160274831,5.104755987,6.911691582,4.276496666,3.983677695,5.418189948,5.276124405,4.549669171,5.356848079,4.624685811,6.159265883,5.605553595,4.730096466,5.838699702,6.052676724,8.854432081,6.430117975,8.332081317,7.832320417,8.309157994,7.931683057,9.303826402,6.938168151,7.110196178,8.926414608,6.990501111,6.320304149,6.503189699,6.478971805,5.381629467,11.26131337,11.0426033,11.08895383,11.26647619,11.06803928,11.74690056,11.0712277,11.97967884,11.59904343,11.85703625,12.61188933,12.73244093,12.66108107,12.66878307,13.2981127,10.67286728,10.80733077,11.00539999,11.29575746,10.99591551,9.262071349,9.993108222,9.644937806,9.879445406,10.27487896,10.05085536,11.2981084,11.03742341,11.20045727,11.1599407
Ctsh,NM_007801.2,11.31041965,10.89725555,11.34345224,11.1465114,11.23700675,11.31076613,11.09954507,11.27293299,11.53609177,11.71293104,11.15188545,11.20273604,11.18620711,11.15907663,10.90449162,9.203886313,9.582104337,9.252097703,8.895575282,9.030198115,10.14403362,9.637186365,10.83921954,10.51227628,10.21862378,11.32551909,10.92648132,11.12298972,10.87322108,11.02141032,8.770102231,7.372081484,9.736435757,9.231197176,8.208575784,8.321251673,8.512463944,8.946584665,8.173427297,9.704059252,8.888712812,9.153450698,9.30838454,8.735285229,8.930885147,9.544887178,8.588114949,10.42216992,9.780867802,9.10732171,8.458611673,8.879705766,9.273306072,8.985130373,8.917401918,10.0294943,9.90792716,8.409900033,8.917879246,9.787739349,11.37191818,11.44473539,11.4365606,11.39917644,11.37293034,11.47172601,11.56814139,11.4819104,11.81437818,12.05879675,11.20937416,10.93618887,10.96481014,11.37049671,11.22628574,11.72307214,11.23931808,11.67583798,11.42751713,11.51549288,11.50750726,11.5856433,11.60934498,11.41904372,11.59750324,11.90210374,11.40860042,11.50431748,11.52039278,11.63113157,10.54888932,10.6878393,10.79691567,10.81944466,10.66059318,10.62634787,10.62028398,10.75030502,10.6286278,10.57918392,9.912515145,10.02356032,9.86656803,9.784994657,9.905687849,11.07191146,11.50100117,11.57145403,11.59866203,11.65740331,10.96410979,10.95455985,10.90892546,10.80404226,11.02992215,10.22962397,10.44929311,10.20532897,10.26886945,10.17210243
Ctsl,NM_009984.3,8.001689668,7.780310099,8.224291149,7.916715481,8.253185655,9.247785135,9.08052443,8.80406647,9.093972087,9.990345102,8.734946663,8.925079645,9.166665239,8.795455272,8.624612709,6.887037791,7.283829194,6.910013053,6.834407842,6.749534268,7.527164193,7.075104722,8.216357854,7.853746197,7.353146825,8.373387208,8.084223752,8.157498524,7.893786899,8.601287953,9.063287212,8.692057494,9.413649083,9.252145022,9.154691551,9.157296402,9.243102561,9.236683945,9.029259615,9.627315001,9.523013,9.950934928,10.06156021,9.47112648,9.767505834,10.51448723,9.012121673,9.821662388,9.684170024,10.24862734,9.222336065,9.3577939,8.839928104,9.15294392,9.240791332,9.30526377,9.362404135,8.983592197,9.055255317,9.392210075,8.989649947,9.538867916,9.432458385,8.387069533,9.012373128,9.783669455,10.18511082,9.710255419,10.18752529,10.51647813,9.633413046,9.172752516,9.802774832,9.960161257,9.978996396,9.851967615,8.727171692,9.171902342,9.902344964,9.946350723,9.310749093,9.644252876,9.357947812,9.104755987,9.404481673,9.783243823,9.680588086,9.7669595,9.203641651,8.6813087,8.218248388,8.258047748,8.067810784,7.85237345,7.967399199,9.22378453,9.033615715,8.54098042,9.513155141,8.651410526,7.807998839,7.768581342,8.140727539,7.811214118,8.151676196,8.375343582,8.453682186,8.634774756,8.741972515,8.529469598,7.783522135,7.92919922,8.067595697,8.33400506,7.861211003,7.818198686,8.134683005,8.007307647,8.003096215,7.982651393
Ctss,NM_021281.2,12.46169174,12.26286122,12.50364936,12.38974157,12.27468099,13.03560845,13.05610931,12.92136678,12.6611969,13.22498294,13.05057992,13.09676456,13.32946701,13.11303562,12.98180093,10.39548058,11.15194885,10.54017648,10.26198911,10.37673317,11.25907236,10.94917742,12.27429079,11.6942534,11.69925577,12.56687698,12.20760312,12.2712821,12.26321051,12.35784337,10.18067998,8.750639999,11.54354905,11.22326566,9.945531624,9.561192463,9.386724741,10.37919423,8.60670131,11.73831186,10.59130728,10.59178412,10.95921229,10.18909562,10.71535288,10.91127213,9.935459748,13.25208883,12.14464868,10.17086395,10.07419499,10.28771238,11.18952191,10.90543214,10.72615854,12.1841997,11.75058976,10.05343721,10.42726046,11.4262333,12.58963242,12.55419311,12.64162505,12.60163617,12.66993251,13.29372309,13.41092431,13.20315526,12.95549553,13.3481389,12.90474939,12.64908324,12.88884597,13.03138934,13.09987705,12.81733945,12.53195891,12.99361776,12.6735498,12.94686608,12.55380446,12.65995577,12.85495796,12.61691177,12.79267237,13.07135174,12.78730267,12.63782938,12.77592092,12.65786996,10.85614537,11.00501394,11.06690317,10.90645472,10.93719724,11.19784942,11.04248703,10.70816999,10.9774302,11.3158911,10.20282173,10.21216805,10.22415848,10.04509071,10.42556211,11.08585084,11.10649751,11.72307641,11.72334097,11.57337737,11.11122698,11.11046373,11.04308198,11.67530873,11.42398778,10.3517564,11.33899816,11.0923277,10.9990064,11.04304096
Ctsw,NM_009985.4,8.771060229,8.299253818,8.828771194,8.329975683,8.386595423,8.675110215,8.845301861,8.920858975,8.738261184,8.299070612,8.692441147,8.805292456,8.958958643,8.825372243,8.704491603,5.716990894,6.952566541,6.482848283,6.315240153,6.407182772,7.527164193,6.566206293,8.228433921,7.694253403,7.652056204,8.718121842,8.202858456,8.16862198,8.139295533,8.277054876,4.527320608,1.195347598,6.163498732,4.836429131,3.943921327,3.295723025,3.622930351,3.659924558,2.121015401,4.314696526,3.59454855,4.156234798,3.813524689,3.051372102,4.19061486,4.11353382,4.381975479,7.085658344,6.20261362,3.049630768,3.915520901,3.234194723,4.313245852,3.966245873,4.126807703,5.636044526,5.800641097,2.799087306,4.062639828,5.622344723,9.82875533,9.635663712,9.895863035,9.318158642,9.954399902,10.32042827,10.20891713,10.3357588,10.00078876,10.08411743,10.15921542,10.03909726,9.875918257,10.05190225,10.05097776,9.492574264,9.67058544,9.712458217,9.599317794,9.774375273,9.686027722,9.637331296,9.621941965,9.544751972,9.554262674,9.079138069,9.541716163,9.137836494,9.544694023,9.462665857,7.421812378,6.8928767,6.894332742,7.382926583,6.688320256,7.754018952,7.939167797,7.526147081,7.539624122,7.968436404,5.707359132,6.124741692,5.775840699,6.400025518,6.269033146,7.098137385,8.634266534,8.309203478,8.289465631,8.382624027,7.046578367,6.940519157,7.090324176,7.372516856,7.254083779,6.66618849,6.613826291,5.72628629,6.411595725,6.345183447
Cx3cl1,NM_009142.3,4.612352499,4.321206567,4.857483428,5.165510018,3.564378169,5.215678597,4.997292408,4.751142325,5.297558281,5.147713722,4.753818443,4.739308071,5.140369671,5.21800615,4.773996325,4.053980168,4.057450272,3.443606651,3.480265122,3.473786912,4.169925001,4.324810603,4.643278996,4.597531174,4.234194723,4.253989266,4.469234794,5.095080492,4.860962798,4.288358562,3.62058641,3,4.35614381,4.595145568,2.653060017,3.570462931,3.469885976,3.595742339,3.764473551,4.13996057,3.201633861,4.493134922,4.211790976,3.051372102,4.665051614,4.184280294,3.797012978,4.697662633,5.055716264,2.941106311,3.625270489,3.649615459,4.027684877,4.676380255,3.344828497,4.35614381,3.231125158,3.516015147,4.279471296,4.444269502,5.638363506,6.019257119,6.814294058,6.410069692,5.130519083,5.593353771,6.34020618,6.710255419,6.704871964,6.050936965,5.679198571,5.247927513,6.81775115,7.304419775,5.204766751,6.33217085,4.827310944,6.23610989,5.927422429,5.810957159,5.694601653,5.904243227,6.631395354,6.009212787,4.797012978,6.233044401,5.94181058,5.840211433,6.573647187,5.68116812,5.552438555,5.176721693,5.489928219,5.142004916,4.974529312,5.676098121,5.343407822,5.153400028,5.513174885,5.481557281,4.607626221,5.124741692,4.135042286,4.430285273,5.384395238,5.739037979,7.769176663,6.590362488,6.543959797,6.690696444,6.07831095,5.332707934,5.790772038,5.21218021,5.287250643,5.344118335,5.090430042,5.940401698,4.976821852,4.952799478
Cx3cr1,NM_009987.3,8.514911265,8.209355883,8.522463835,8.398059585,8.608254822,9.306540229,9.210646994,9.028928234,9.332685559,9.77148947,9.409687931,9.621850414,9.713970692,9.606053519,8.70784225,6.928607199,7.573344228,7.168220814,7.200555357,7.091594061,7.708808002,7.579919292,8.491492377,8.168922782,7.685379552,8.507398241,8.639449246,8.579504513,8.161131883,8.359837393,4.14404637,4.099295204,4.941106311,4.384049807,4.184280294,4.091699834,4.000901403,4.18030702,3.927896454,4.577730931,4.156234798,5.037382222,3.998195503,2.72900887,3.828834649,4.920769673,4.266036894,5.405652061,4.803227036,3.94204526,4.947666157,5.473786912,5.970163425,6.019701914,5.595443985,6.861583232,6.646738698,4.874796966,5.328764672,6.04176865,7.638435914,8.041056762,8.074569657,7.400879436,7.883681905,8.668565926,8.355747508,8.363171077,8.800382248,8.999718196,8.356099782,8.196282448,8.495775097,8.958175681,8.079111395,9.056285465,7.813973538,8.236014192,8.285818321,8.597493929,8.01658546,8.592793378,8.29043362,8.349524514,8.46008724,8.741601811,8.38806035,8.03655828,8.268752512,7.725673,7.86313315,7.998646839,8.368244526,7.995314913,7.96017574,7.923981082,7.407437733,7.47549026,8.45174687,7.983962649,7.546508661,7.762149461,7.440287821,7.30487605,6.969472865,7.815383296,6.961854808,8.464831606,8.932273817,8.932805294,8.88563537,8.754319663,8.960697039,8.899356923,8.872182356,8.081243746,7.538770938,7.621685607,7.298566678,7.356672044
Cxcl1,NM_008176.1,4.390254956,3.250961574,3.193771743,4.428276414,3.241840184,4.272023189,4.582556003,4.821199978,2.49057013,4.447579197,4.812498225,4.324090516,4.385431037,3.918386234,5.666756592,2.927896454,2.735522177,2.733354341,1.344828497,2.185866545,4.076388069,2.451540833,4.321206567,3.749534268,2.819668183,4.945326777,4.054848477,3.947666157,3.565597176,4.09592442,2.790772038,1.778208576,3.35614381,3.720278465,1.807354922,1.632268215,3.82374936,2.942983598,3.979110755,3.507160349,2.786596362,2.493134922,7.393090088,3.051372102,3.021479727,4.491853096,3.488000771,4.112700133,2.056583528,3.489286023,3.040892431,2.970853654,2.835924074,2.72900887,3.092545742,3.13422094,3.847996907,2.89917563,3.313245852,3.896271849,4.522934561,4.652486495,5.032100843,3.691534165,4.699884729,4.923624611,5.460414939,5.854743739,4.771885579,4.87282876,5.788946667,4.64038956,5.108942569,4.768184325,5.052676724,5.051807107,4.657640005,4.827819025,5.01658546,5.915281866,4.825785627,4.15704371,4.776103988,4.446917865,4.604664415,5.484460413,5.14363831,4.255500733,4.844486088,4.266036894,3.658782734,3.539779192,1.989139007,3.489286023,2.3305584,4.412781525,3.468583317,3.346247774,3.758089934,3.436961338,3.023255352,0.956056652,2.049630768,2.845991771,4.006298024,4.023255352,4.546585829,4.327687364,3.456806149,4.312519967,3.139142019,3.7473874,3.412781525,3.709290636,4.527946099,4.174725988,3.67468662,2.084064265,3.221877081,2.952333566
Cxcl10,NM_021274.1,8.849655303,8.388017285,8.586877309,8.553130072,8.672389981,9.759172482,9.757523355,10.05837062,8.245219921,9.024751838,9.069771971,8.843544237,8.996332249,9.145804806,9.279262342,6.588114949,6.889108442,6.691254979,6.108106224,6.77636723,7.834976616,7.132474024,8.643459394,8.471878397,8.383963436,8.513214371,8.381196836,8.498250868,8.727920455,8.583007527,9.054984103,7.468338937,10.81481475,10.29820007,8.387931152,6.64731451,7.213444495,7.107583262,6.800382248,8.283412518,8.289696163,7.202515674,8.331454428,6.987093437,7.802387115,6.791683858,8.817367438,10.81958836,10.85444767,7.118110506,8.896665412,8.421854445,10.55083334,10.16489436,8.876854559,10.95969047,10.2614838,9.040536314,9.586164246,10.18560642,8.253894747,7.959016623,7.475571321,8.874458871,8.547010179,10.76892037,10.62234472,10.21720648,8.61176256,9.132474024,9.762215916,9.52870805,9.287897033,8.851561666,9.347621369,9.110874761,8.759022639,10.31855411,8.400836752,8.302730303,8.67302634,8.99709478,8.449643906,8.720244258,8.671611829,9.502513601,8.204864544,8.512582459,8.448074996,8.736604875,6.436961338,6.998646839,7.697106574,6.489767697,6.838573653,8.412993173,9.178490572,5.931210275,7.835102979,9.19197218,7.073498932,6.584060534,6.047887329,6.30487605,6.542103246,6.641690523,7.546817308,6.81275491,6.263973355,6.312156888,8.014132087,6.298108403,7.644937806,7.391372492,7.635173947,6.496334513,6.549669171,6.148527425,6.029011087,5.653346693
Cxcl11,NM_019494.1,3.805292456,3.735522177,4.697106574,3.258518925,4.329123596,4.57167681,4.92314918,4.335569006,3.949534933,4.354028938,4.075532631,4.224966365,3.844988157,3.025028794,3.666756592,3.639232163,3.583759754,2.857980995,2.341985747,2.922197848,4.56193706,4.672990994,5.128870759,5.012568674,4.234194723,4.46008724,3.147306699,3.310340121,2.427606173,3.458119481,4.012568674,3,5.319762428,4.042644337,3.068670811,3.13422094,3.469885976,2.59454855,2.289834465,3.092545742,3.6622055,2.715893371,4.054848477,3.537296067,4.34269696,3.250961574,3.418189948,5.183486514,4.949067966,3.148934105,4.313971371,2.386810946,4.454175893,4.536674618,3.092545742,4.941106311,4.454175893,3.516015147,4.279471296,4.588564737,3.67468662,3.86393845,3.195347598,4.428276414,3.498250868,5.321928095,5.623808348,4.269781238,2.897240426,4.324810603,4.753283616,4.495695163,3.215678597,3.615887074,3.619413011,5.303415463,4.596338864,4.586764743,3.54225805,4.073820233,4.550285049,4.256255873,3.968090752,3.861955364,4.019701914,4.300123725,3.94204526,4.062639828,3.595742339,4.266036894,6.061344188,5.654779217,4.861955364,6.074676686,4.915520901,5.313608657,4.690975738,4.869871406,4.665051614,4.137503524,5.215678597,4.861459166,4.905928478,5.369117459,5.813268142,6.424922088,8.131754091,7.049848549,7.041549645,6.848247353,6.599168993,5.64096791,5.177917792,5.446587085,5.075532631,5.697940583,5.363171077,4.605849867,4.221877081,5.011674533
